BoxID,SongID,recorded_on,released_on,old_or_new,created_with,language,genre,purpose,status,smasterpiece,article_title,song_title,video_song,artist,original_song,wma_url,song_url,MP3_name,critics_review,diary_text,poster_url,TrackNumber,RadioID,RadioName,soffset,snxtoffset,sduration,stars,real_url,karaoke_url,version_of_song,hide_if_not_on_radio
,9,May 2004,,OLD,2,English,Easy Listening,Listening,0,False,I can fly - A real gem,I believe I can fly,,R. Kelly,,,~/best_of_latincita/Latincita%20-%20I%20believe%20I%20can%20fly.mp3,Latincita - I believe I can fly,Latincita puts together yet another masterpiece all on her own without a studio.  It is impossible to understand how she does it.  No studio.  No recording engineers.  No creative director.  Just Latincita.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2024-P.bmp,9,Music by Latincita,,,,,0,,,Radio,0
,8,May 2004,,OLD,2,English,Pop,Listening,0,False,Toxic - Great but not Perfect,Toxic,,Britney Spears,,,~/best_of_latincita/Latincita%20-%20Toxic%20-%20Not%20Perfect.mp3,Latincita - Toxic - Not Perfect,Toxic - Before Latincita Perfected it.  Still great none the less.  The next version was nothing less than perfect.  Try comparing the versions.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2014-P.bmp,8,Music by Latincita,,,,,0,,,Radio,0
,7,May 2004,,OLD,2,English,Easy Listening,Listening,0,False,Fallin&lt;QUOTE&gt; - Begin Broken - Rest Real Good,Fallin,,Alicia Keys,,,~/best_of_latincita/Latincita%20-%20Fallin%20-%20Real%20Good.mp3,Latincita - Fallin - Real Good,Latincita does a real good job of singing this great song by Alicia Keys.  Simple but very nice.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2026-P.bmp,7,Music by Latincita,,,,,0,,,Radio,0
,6,May 2004,,OLD,2,English,Easy Listening,Listening,0,False,A Woman&lt;QUOTE&gt;s worth - Begin of a Masterpiece,A Woman&lt;QUOTE&gt;s Worth,,Alicia Keys,,,~/best_of_latincita/Latincita%20-%20A%20Womans%20Worth%20-%20Begin%20Masterpiece.mp3,Latincita - A Womans Worth - Begin Masterpiece,Somehow Latincita manages to start this one off perfectly.  Recorded way back when.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2026-P.bmp,6,Music by Latincita,,,,,0,,,Radio,0
,5,May 2004,,OLD,2,English,Pop,Listening,3,True,I&lt;QUOTE&gt;m a Slave to You - Baby,I&lt;QUOTE&gt;m A Slave For You,,Britney Spears,C:\\\\DATA\\\\Idols TALENTBOX Exported\\\\Britney Spears - I&lt;QUOTE&gt;m A Slave For You (WOOOOOW).wav,Britney Spears - I&lt;QUOTE&gt;m A Slave For You (WOOOOOW).wma,~/best_of_latincita/Latincita%20-%20Im%20A%20Slave%20For%20You%20-%20Wooow.mp3,Latincita - Im A Slave For You - Wooow,Pure Latincita&lt;COMMA&gt; as only she can do it.  No studio&lt;COMMA&gt; nohelp&lt;COMMA&gt; just Latincita with a $10 microphone and a karaoke program for kids !,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2012-P.bmp,5,Music by Latincita,,,,,0,,,Radio,0
,4,May 2004,,OLD,2,English,Easy Listening,Listening,3,False,Womans Worth - Better Take Care of that Woman.,A Woman&lt;QUOTE&gt;s Worth,,Alicia Keys,,Alicia Keys - A Womans Worth (RICHARDS MIX).wma,~/best_of_latincita/Latincita%20-%20A%20Womans%20Worth%20-%20Richards%20Mix.mp3,Latincita - A Womans Worth - Richards Mix,A really old recording&lt;COMMA&gt; but a gem that deserves to be in the new Latincita RSS feed.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2026-P.bmp,4,Music by Latincita,,,,,0,,,Radio,0
,3,May 2004,,OLD,2,English,Easy Listening,Listening,0,True,Woman&lt;QUOTE&gt;s Worth - Simply Fantastic,A Woman&lt;QUOTE&gt;s Worth,,Alicia Keys,C:\\\\DATA\\\\Idols TALENTBOX Exported\\\\Alicia Keys - A Womans Worth (REST FANTASTIC).wav,,~/best_of_latincita/Latincita%20-%20A%20Womans%20Worth%20-%20Rest%20Fantastic.mp3,Latincita - A Womans Worth - Rest Fantastic,The begin is not perfect&lt;COMMA&gt; but the rest is great.  Recorded all on her own&lt;COMMA&gt; with her husband off in Germany.  All the effects she did on her own.  Listen to this&lt;COMMA&gt; and dare to say that Latincita is not a genious.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2025-P.bmp,3,Music by Latincita,,,,,0,,,Radio,0
,2,May 2004,,OLD,2,English,Pop,Listening,3,True,Too Toxic - Or Can You Handle It ?,Toxic,,Britney Spears,C:\\\\DATA\\\\Idols TALENTBOX Exported\\\\Britney Spears - Toxic (PERFECT).wav,Britney Spears - Toxic (PERFECT).wma,~/best_of_latincita/Latincita%20-%20Toxic%20-%20Perfect.mp3,Latincita - Toxic - Perfect,Britney&lt;COMMA&gt; if you want to know how to sing this song&lt;COMMA&gt; listen to this.  No Britney&lt;COMMA&gt; that is not echo&lt;COMMA&gt; that&lt;QUOTE&gt;s Latincita singing along with Latincita with her $10 microphone.,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2020-P.bmp,2,Music by Latincita,,,,,0,,,Radio,0
,1,March 2004,,OLD,2,English,Romantic,Listening,3,False,Don&lt;QUOTE&gt;t know Why - Smooth and Easy,Don&lt;QUOTE&gt;t Know Why,,Norah Jones,,Norah Jones - Don&lt;QUOTE&gt;t Know Why (especial para richarrd) - 13-3-04.wma,~/best_of_latincita/Latincita%20-%20Dont%20Know%20Why%20-%20Special.mp3,Latincita - Dont Know Why - Special,Nora is a great performer&lt;COMMA&gt; but this is the way this song should be sung!,,~/latincita/Laura%20Photos/Laura%20Zwart-Wit%2038-P.bmp,1,Music by Latincita,,,,,0,,,Radio,0
,330,July 1970,,NEW,1,English,Pop,Listening,4,False,Karen Carpenter by Richard Haaf,We&lt;QUOTE&gt;ve only just begun,,Karen Carpenter,,,~/best_of_latincita/Karen%20by%20Richard.mp3,,1970 recording of &quot;We&lt;QUOTE&gt;ve only just begun&quot; ... reworked by Richard Haaf,Don&#8217;t completely understand how he did this&lt;COMMA&gt; but someone managed to more or less isolate Karen&#8217;s voice from this 1970 recording.  I instantly grabbed it and loaded it into my Audio Editor.  My dream come true!  I got to work on Karen Carpenter&#8217;s actual voice and create this &#8220;Karen Carpenter by Richard Haaf&#8221;.  For me&lt;COMMA&gt; Latincita will always be number one&lt;COMMA&gt; but this still curls my toes&lt;COMMA&gt; makes my hair stand on end&lt;COMMA&gt; sends cold shivers down my spine.  Crazy to think Karin recorded this the day before Latincita appeared on this earth*. Crazier still to think that Karin was born only 30 kilometers due south of where I was born.  Insane thing is that Karin was only 20 years old when she recorded this. [I was 13]    &lt;CR&gt;&lt;CR&gt;* https://carpenters.amcorner.com/album/close-to-you,~/Images/Mobile/Karen%20by%20Richard-P.jpg,330,Music by Latincita,,,,,0,,,,0
,528,July 2025,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Kwaku 2025,Los Elegantes Caribe&#241;os - Kwaku 2025,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Kwaku%20-%20Jul%202025%20-%20Camera%20Audio.mp3,,Third of the Trio of shows in July 2025. &lt;CR&gt;&lt;CR&gt;After the other worldly performance that Latincita produced during Kwaku 2023&lt;COMMA&gt; this years show was truly sad&lt;COMMA&gt; as Alina and Vanessa effectively drained nearly every drop of energy from Latincita.  They took over the show and stole all the great songs.  What could have been a glorius peformances of Latincita&lt;QUOTE&gt;s Nadie se Muere&lt;COMMA&gt; Yerberito Moderno en Flor P&#225;lida&lt;COMMA&gt; was transformed into a terrible mess of a Cuba Music show.,The usual nightmare of parking in Amsterdam was brought to the next level with the news that Arno was following a training in Schiedam and so needed to live 24x7 with the love of his life for the next three weeks util he started his new job.  Latincita quit her dream job at CanAdelaar since Arno could soon take care of her&lt;COMMA&gt; just as she got the news that she was getting an electric car so she could go to the work she no longer had.&lt;CR&gt;&lt;CR&gt;To add to the fun&lt;COMMA&gt; the sun moved down to shine directly behind the podium so that nothing was visible on the camera monitor.  Didn&lt;QUOTE&gt;t matter.  The show was a mess&lt;COMMA&gt; and who wanted to see the fabulous body in that gorgeous black dress that Arno would be enjoying soon after the show anyway.,~/Images/Mobile/Kwaku%20-%20July%202025%20-%20Coreo-P.jpg,,,,,,,0,,,,0
,527,July 2025,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Almere Haven,Los Elegantes Caribe&#241;os - Almere Haven,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Almere%20Haven%20-%20July%202025%20-%205%20STAR.mp3,,Second of the Trio of shows in July 2025.   This time on a large podium in front of the restaurants on the Haven of Almere.  The audience loved every minute of the show.  Not as much fun as Vlaardingen&lt;COMMA&gt; but the band was simply out of this world.,Once again&lt;COMMA&gt; no Arno to be seen anywhere.  Cool!  ...and Blue.,~/Images/Mobile/Almere%20Haven%20-%20July%202025%20-%20Dance%20Public-P.jpg,,,,,,,0,,,,0
,526,July 2025,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Vlaardingen Strand,Los Elegantes Caribe&#241;os - Vlaardingen Strand,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Vlaardingen%20Strand%20-%20July%202025.mp3,,A super cool - next level - show ... on a fake beach ... near the Haven of Vlaardingen.,Aside from the Brandweer disaster&lt;COMMA&gt; this was the first major live show in a long time.  All the rehearsals were a total mess.  So expected nothing more than a disaster.  Turned out to be one of the best shows ever ... total next level.  &lt;CR&gt;&lt;CR&gt;And no Arno.  And also&lt;COMMA&gt; for some strange reason&lt;COMMA&gt; Arno was not there.  But Noah and Thijs en Noella were !!!  And Donato and Ruwena were there but Ruwena said the music was too load&lt;COMMA&gt; so they parked themselves way at the back of the lot&lt;COMMA&gt; and smoked and drank while Latincita gave one hell of a performance without them.&lt;CR&gt;&lt;CR&gt;Locked myself out of the house and had to run all the way from the Gorzen to Vlaardingen&lt;COMMA&gt; so completely missed the first number (Cogele el Gusto).,~/Images/Mobile/Vlaardingen%20Strand%20-%20July%202025%20-%20Audio-P.jpg,,,,,,,0,,,,0
,523,October 2024,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Brandweer Feest,Los Elegantes Caribe&#241;os - Brandweer Feest,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Brandweer%20-%20Oct%2024%20-%20Soundtrack.mp3,,After months of recovering from her third stroke&lt;COMMA&gt; Latincita returned to the stage to see if she could still manage to sing&lt;COMMA&gt; without completly making alphabet soup of the words.  It was Halloween&lt;COMMA&gt; so the girls were dressed as witches and pumpkins.  Regardless of how they looked&lt;COMMA&gt; no one could hear them because the Soundcraft Ui12 descided to let none of them be heard.  &lt;CR&gt;&lt;CR&gt;Still the band did it best to put on a great show.   The club was completly packed with guests who danced and laughed and had a fabulous night with Los Elegantes Caribe&#241;os&lt;COMMA&gt; and guest star &quot;Danny&quot;.,...oh by the way: Arno was there,~/Images/Mobile/Brandweer%20-%20Oct%2024%20-%20Square-P.jpg,,,,,,,0,,,,0
,521,April 2024,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Musicon - The Last Show,Los Elegantes Caribe&#241;os - Musicon - The Last Show,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Musicon%20April%202024%20-%20Last%20Show.mp3,,Latincita had just got out of the hospital&lt;COMMA&gt; so Ruben got an extra cuban singer - just in case - to help out.  As usual&lt;COMMA&gt; being sick made Latincita pour ten times her normal energy level into the performance.  This recording includes all the fun in-between bits captured by the Zoom.  A true &quot;live&quot; performance.,Arno was there so concentrating on filming was impossible.  He danced in front of the band and danced with Latincita during the break.  Latincita looked awfull.  Unrecognizable body.  And she was too wound-up or over-confident or something.  At any rate.  Batteries on Zoom died.  Pressed stop on camera instead of play.  Small merical that there is anything at all.,~/Images/Mobile/Musicon%20-%20April%202024%20-%20The%20Last%20Show-P.jpg,,,,,,,0,,,,0
,517,December 2023,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Salsa Christmas Party,Los Elegantes Caribe&#241;os - Salsa Christmas Party,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Dance%20Acedemy%20-%20Kerst%202023%20-%20Final%20Mix%202.mp3,,Performing on a pitch black podium with only the faint light from Christmas lights&lt;COMMA&gt; Los Elegantes delivers a Christmas Party to an enthusiastic talented dancing public.  Latincita was going solo this night&lt;COMMA&gt; with Vanessa helping out on backing vocals.  They were accompanied by a full horn lineup and a substitute bass player&lt;COMMA&gt; along with the usual percussion and Ruben on keyboards.   &lt;CR&gt;&lt;CR&gt;Features a spectacular dance show by Latincita and Ardjie followed by a killer rendition of Yamulemau by Latincita.,Totally no motivation to film.  Dingetje 2 was there filming next to me.   All I saw was black in my viewfinder. People kept bumping into 4k Zoom.  A wreck.  Missed Idilio !  And Rebelion.   Sucks.  After all the drama turned out that Lumix image quality was ok after all.  Lost is lost.,~/Images/Mobile/Dance%20Acedemy%20-%20Kerst%202023%20-%20Vierkant-P.jpg,,,,,,,0,,,,0
,515,October 2023,,NEW,4,,Mixed,BAND,0,True,1st Year - Latincita with Los Elegantes Caribe&#241;os,1st Year - Latincita with Los Elegantes Caribe&#241;os,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Los%20Elegantes%20-%20first%20year%20-%20Video%20Mix.mp3,,Soundtrack to the video &quot;1st Year - Latincita with Los Elegantes Caribe&#241;os&quot;,Latincita&lt;QUOTE&gt;s Going Away Present from Richard.,~/Images/Mobile/Los%20Elegates%201st%20Year%20-%20Vierkant-P.jpg,,,,,,,0,,,,0
,513,August 2023,,NEW,4,,Mixed,BAND,0,True,Los Elegantes Caribe&#241;os - Jazz Festival Delft,Los Elegantes Caribe&#241;os - Jazz Festival Delft,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Jazz%20Festival%20Delft%20-%20Aug%202023%20II.mp3,,Super cool show with two trompets&lt;COMMA&gt; two trombones and Walter as well as Latincita and Alina.  Public was the best ever&lt;COMMA&gt; and brought out the best in the orchestra.  &lt;CR&gt;&lt;CR&gt;Not only one of the best&lt;COMMA&gt; also one of the longest shows ever.,Latincta was dying and wanted to go to the hospital&lt;COMMA&gt; but decided if she didn&lt;QUOTE&gt;t dance and didn&lt;QUOTE&gt;t sing hard&lt;COMMA&gt; it would be ok.  So much for that.,~/Images/Mobile/Jazz%20Festival%20Delft%20-%20Aug%2023-P.jpg,,,,,,,0,,,,0
,506,August 2023,,NEW,4,,Mixed,BAND,0,False,LumiereParkFestival - Aug 2023,LumiereParkFestival - Aug 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/LumiereParkFestival%20-%20Aug%202023%20-%20Soundtrack%20EQ.mp3,,Big multi cultural festival that turned out to be a handfull of people and nothing but stands from Surinam.  Very strange indeed.  The orchestra was in another world.  The bass was WAY too loud.  Ruben was all over the place.  Horns were not on time once.  Either they forgot to play or they were 30 seconds too late.   One big mess.   And that after a killer Waku and a great Cool single.  What the heck?,Sound was a mess.  Previous band just started packing up and left the stage.  With Los Elegantes it was not much better.  Whatever it was&lt;COMMA&gt; it drove the Lumix G7 nuts.  It increased and decreased the levels every 5 seconds.  Total level went continuously from way too hard to rediculously soft.  Result is rediculous.   Absolutely terrible.  Latincita had a killer outfit and gave one hell of a show.,~/Images/Mobile/LumierParkFestival%202023-P.JPG,,,,,,,0,,,,0
,507,July 2023,,NEW,4,,Mixed,BAND,0,True,Coolsingel - Zomercarnaval Rotterdam,Coolsingel - Zomercarnaval Rotterdam,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Coolsingel%20-%20July%2023%20-%202.mp3,,Bigger than this it doesn&lt;QUOTE&gt;t get in Holland.  Performing for an audience of thousands from all over the world&lt;COMMA&gt; Los Elegantes got a full 15 minutes to blow the socks off of Rotterdam.,,~/Images/Mobile/Coolsingel%20-%20July%202023-P.jpg,,,,,,,0,,,,0
,503,July 2023,,NEW,4,,Mixed,BAND,0,True,Kwaku Festival - Jul 2023,Kwaku Festival - Jul 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Kwaku%20Festival%20-%20July%202023%20-%20SoundTrack%20-%20V4.mp3,,In the pouring rain with a huge audience cheering away in a tent all the way behind the field where they were supposed to stand&lt;COMMA&gt; Los Elegantes does their best to chase away the clouds with their fabulous mix of Latin Music.  Eventually they succeed and the party moves back out to the field where it belongs.  Alina and Latincita and the band give everyone a great show.  Enjoy Kwaku Festival with the fantastic Los Elegantes Caribe&#241;os (the full orchestra) at one of Hollands oldest Music Festivals.,Because of the rain&lt;COMMA&gt; was forced to film pressed against the podium 3&quot; from the monitors&lt;COMMA&gt; so sound was anything but great.  However&lt;COMMA&gt; a miracle occurred and Ruben shared a feed from the board&lt;COMMA&gt; which was mixed with the camera recording to produce this sound-track.&lt;CR&gt;&lt;CR&gt;Concert itself was mindblowing.  Ruben never told the band this was a major festival and they would be performing on a huge podium to a large audience.  Everything seemed to come out of nowhere.  Pouring rain magically turned into sunshine and dancing public.&lt;CR&gt;&lt;CR&gt;Only downside is that Alina turned everything into a &quot;CUBA&quot; show.  Even Llorar&#225;s was accordig to her from Cuba.  Latincita stole the show however with her cool outfit and space shoes from China.,~/Images/Mobile/Kwaku%20Festival%20-%20July%202023%20-%20Vierkant-P.jpg,,,,,,,0,,,,0
,508,June 2023,,NEW,4,,Mixed,BAND,0,True,Latin Night - Musicon - June 2023,Latin Night - Musicon - June 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Musicon%20-%20Jun%202023.mp3,,The most relaxed laid back performance ever.  Only Ruben and the Bass.,Latincita was way too tired.  Alina showed up more than an hour late and then took over nearly all the songs.  Ruban was in outer space.   All in all strange but very cool.,~/Images/Mobile/Musicon%20-%20June%202023%20-%20Vierkant-P.JPG,,,,,,,0,,,,0
,357,April 2023,,NEW,4,,Mixed,BAND,0,True,Latin Night - Musicon - April 2023,Latin Night - Musicon - April 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Musicon%20-%20April%202023%20-%20Soundtrack%20Final%20II.mp3,,Koningsdag feest @ Musicon.  Something stange happened this night.  Alina looked over to her right&lt;COMMA&gt; and said to herself &quot;oh. someone is standing next to me and she can also sing&quot;.  And Latincita looked over to her left and said to herself &quot;oh. someone is standing next to me and she can also sing&quot;.  And they both thought &quot;ok.  Maybe we can try to sing together then.&quot;.   And so&lt;COMMA&gt; the new Los Elegantes was born.   &lt;CR&gt;&lt;CR&gt;Latincita had no room to dance.   The lighting was boring.  No fog.  Sound was pretty awful.  But something special happend for sure.  Next level Los Elegantes Cariben&#771;os.,Guest star Fle&lt;QUOTE&gt;s appearance totally made the evening.  We are all so very happy he showed up to help Latincita from the stage at the end of the show.  Very special indeed.,~/Images/Mobile/Kingsday%202023-P.jpg,,,,,,,0,,,,0
,355,March 2023,,NEW,4,,Mixed,BAND,0,True,Latin Night - Musicon - March 2023,Latin Night - Musicon - March 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Musicon%20-%20March%202023%20-%20Soundtrack%20Final%203.mp3,,Compaired to their performance the following month&lt;COMMA&gt; this one was abit of a mess&lt;COMMA&gt; but still fun to listen to.   Alina&lt;COMMA&gt; Latincita&lt;COMMA&gt; no Walter&lt;COMMA&gt; Trombone&lt;COMMA&gt; the new Trompetist and Chi on Bass.,The video has to be seen to be believed:  https://youtu.be/nnZ6CGijTKk,~/Images/Mobile/Dance%20Night%20March%202023-P.jpg,,,,,,,0,,,,0
,358,February 2023,,NEW,4,,Mixed,BAND,0,True,Latin Night - Musicon - Feb 2023,Latin Night - Musicon - Feb 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Musicon%20-%20February%202023%20-%20Soundtrack.mp3,,Walter appeared suddenly out of nothing.  Sergio made an appearance as well.  Reme showed up at the end to help with percussions.  Plus a totally renovated dance hall @ Musicon with brand new lighting.   Plenty of Walter Show with Super cool Oye c&#243;mo va at end !!,Ruben wanted this removed&lt;COMMA&gt; because there were too many mistakes.  I think he means&lt;COMMA&gt; because it was too cool.  Latincita was furious that Walter showed up just like that&lt;COMMA&gt; but Walter pushes her buttons makes he shine like a flame.,~/Images/Mobile/Dance%20Night%20Feb%202023-P.jpg,,,,,,,0,,,,0
,353,January 2023,,NEW,4,Mixed,Mixed,BAND,0,True,Latin Night - Musicon - Jan 2023,Latin Night - Musicon - Jan 2023,,Los Elegantes Cariben&#771;os,,,~/best_of_latincita/Salsa%20Dance%20Night%20-%20JAN%202023.mp3,,Walter appeared suddenly out of nothing.  Sergio made an appearance as well.  Reme showed up at the end to help with percussions.  Plus a totally renovated dance hall @ Musicon with brand new lighting.,Walter ruined Alina&lt;QUOTE&gt;s masterpiece&lt;COMMA&gt; and basically took over the show.  But asside from this&lt;COMMA&gt; was a great show.,~/Images/Mobile/Dance%20Night%20Jan%202023-P.jpg,,,,,,,0,,,,0
